Perfume Name,Wilson Score,Thumbs Up,Thumbs Down,Img Url
Seemann Rammstein (unisex) ~ 2021,0.17275,9,20,https://fimgs.net/mdimg/perfume/270x270.69828.jpg
Zara Woman Gold 2021 Zara (female) ~ 2021,0.17952,10,22,https://fimgs.net/mdimg/perfume/270x270.67804.jpg
Magnetic 70 Vyrao (unisex) ~ 2021,0.1328,5,12,https://fimgs.net/mdimg/perfume/270x270.67663.jpg
I Am Verdant Vyrao (unisex) ~ 2021,0.1328,5,12,https://fimgs.net/mdimg/perfume/270x270.67659.jpg
Georgette Vyrao (unisex) ~ 2021,0.1328,5,12,https://fimgs.net/mdimg/perfume/270x270.67664.jpg
Athenean James Heeley (unisex) ~ 2021,0.1328,5,12,https://fimgs.net/mdimg/perfume/270x270.69491.jpg
BLANCHE Givago (male) ~ 2022,0.11721,4,10,https://fimgs.net/mdimg/perfume/270x270.77135.jpg
Spoturno 1921 La Cité des Parfums (female) ~ 2021,0.09746,3,8,https://fimgs.net/mdimg/perfume/270x270.71046.jpg
Leader PROUD (male) ~ 2021,0.07148,2,6,https://fimgs.net/mdimg/perfume/270x270.76547.jpg
Tidy MAIOS (female) ~ 2021,0.07148,2,6,https://fimgs.net/mdimg/perfume/270x270.76561.jpg
Datura Amaretti Panouge (unisex) ~ 2021,0.19946,15,33,https://fimgs.net/mdimg/perfume/270x270.57365.jpg
Civet de Nuit Areej Le Doré (unisex) ~ 2022,0.19071,13,29,https://fimgs.net/mdimg/perfume/270x270.72364.jpg
Evernia Ormonde Jayne (unisex) ~ 2021,0.19529,14,31,https://fimgs.net/mdimg/perfume/270x270.69073.jpg
Annabel's Birthday Cake Marissa Zappas (unisex) ~ 2021,0.16665,9,21,https://fimgs.net/mdimg/perfume/270x270.71850.jpg
Pure Soap Clean (unisex) ~ 2021,0.16665,9,21,https://fimgs.net/mdimg/perfume/270x270.68416.jpg
Scorpion Intense Odyon Dubai (unisex) ~ 2021,0.14914,7,17,https://fimgs.net/mdimg/perfume/270x270.77274.jpg
Apple Brandy on the Rocks By Kilian (unisex) ~ 2021,0.13814,6,15,https://fimgs.net/mdimg/perfume/270x270.68326.jpg
Amyi 2.11 Amyi (unisex) ~ 2021,0.08894,3,9,https://fimgs.net/mdimg/perfume/270x270.69018.jpg
Racquets Penhaligon's (unisex) ~ 2021,0.15254,8,20,https://fimgs.net/mdimg/perfume/270x270.65598.jpg
Radiant Mirage Estée Lauder (unisex) ~ 2021,0.10182,4,12,https://fimgs.net/mdimg/perfume/270x270.69707.jpg
Soir Vert Voskanian Parfums (unisex) ~ 2022,0.21172,21,47,https://fimgs.net/mdimg/perfume/270x270.77663.jpg
Baccarat Rouge 540 Scented Hair Mist Maison Francis Kurkdjian (unisex) ~ 2022,0.19518,16,37,https://fimgs.net/mdimg/perfume/270x270.77573.jpg
Indigo Valley Skylar (unisex) ~ 2022,0.13704,7,19,https://fimgs.net/mdimg/perfume/270x270.74570.jpg
Methexis Manos Gerakinis (unisex) ~ 2022,0.09555,4,13,https://fimgs.net/mdimg/perfume/270x270.75262.jpg
Tales from Zanzibar Memoirs Of A Perfume Collector (unisex) ~ 2021,0.07571,3,11,https://fimgs.net/mdimg/perfume/270x270.72008.jpg
D by Diesel Diesel (unisex) ~ 2022,0.02242,1,7,https://fimgs.net/mdimg/perfume/270x270.74965.jpg
Secret Tryst Extrait de Parfum Fragrance Du Bois (unisex) ~ 2021,0.1317,7,20,https://fimgs.net/mdimg/perfume/270x270.72017.jpg
Let The Dance Begin La Perla (unisex) ~ 2021,0.11999,6,18,https://fimgs.net/mdimg/perfume/270x270.67570.jpg
Trajan Extrait Nilafar du Nil (male) ~ 2021,0.07047,3,12,https://fimgs.net/mdimg/perfume/270x270.69400.jpg
Extrême Vanille Les Fleurs du Golfe (unisex) ~ 2021,0.07047,3,12,https://fimgs.net/mdimg/perfume/270x270.72070.jpg
Gourmand Extrême Les Fleurs du Golfe (unisex) ~ 2021,0.07047,3,12,https://fimgs.net/mdimg/perfume/270x270.72069.jpg
Diurno Milano Fragranze (unisex) ~ 2021,0.04696,2,10,https://fimgs.net/mdimg/perfume/270x270.68247.jpg
Loubiluna Christian Louboutin (unisex) ~ 2021,0,0,6,https://fimgs.net/mdimg/perfume/270x270.70310.jpg
Mana Nishane (unisex) ~ 2022,0.20822,22,51,https://fimgs.net/mdimg/perfume/270x270.72701.jpg
Rose Agathe Panouge (unisex) ~ 2021,0.04326,2,11,https://fimgs.net/mdimg/perfume/270x270.57367.jpg
Amyi 2.10 Amyi (unisex) ~ 2021,0.01788,1,9,https://fimgs.net/mdimg/perfume/270x270.69017.jpg
La Tour Dorin Dorin (unisex) ~ 2021,0.01788,1,9,https://fimgs.net/mdimg/perfume/270x270.74876.jpg
Cuir Vetyver Lesquendieu (unisex) ~ 2021,0.01788,1,9,https://fimgs.net/mdimg/perfume/270x270.73875.jpg
Eilish No 2 Billie Eilish (unisex) ~ 2022,0.24102,42,92,https://fimgs.net/mdimg/perfume/270x270.76532.jpg
Essencial Oud Vanilla Natura (male) ~ 2021,0.04009,2,12,https://fimgs.net/mdimg/perfume/270x270.67957.jpg
Miss Dior Rose N'Roses Roller Pearl Dior (female) ~ 2021,0.07667,4,17,https://fimgs.net/mdimg/perfume/270x270.65505.jpg
Éclat d'Arpège Mon Éclat Lanvin (female) ~ 2022,0.01486,1,11,https://fimgs.net/mdimg/perfume/270x270.74805.jpg
Chilean Leather Casaniche (unisex) ~ 2021,0.16769,14,38,https://fimgs.net/mdimg/perfume/270x270.71088.jpg
Miss Dior Eau de Parfum (2021) Dior (female) ~ 2021,0.14929,11,32,https://fimgs.net/mdimg/perfume/270x270.68905.jpg
Fabulous Yuzu Mancera (unisex) ~ 2022,0.20286,25,62,https://fimgs.net/mdimg/perfume/270x270.75731.jpg
Erba Pura Magica Sospiro Perfumes (unisex) ~ 2022,0.14005,12,39,https://fimgs.net/mdimg/perfume/270x270.75942.jpg
Torino22 Xerjoff (unisex) ~ 2022,0.05916,4,23,https://fimgs.net/mdimg/perfume/270x270.77059.jpg
Melody Of The Sun Mancera (unisex) ~ 2022,0.18436,22,60,https://fimgs.net/mdimg/perfume/270x270.72736.jpg
Symphonium Parfum Xerjoff (unisex) ~ 2021,0.12261,10,36,https://fimgs.net/mdimg/perfume/270x270.66677.jpg
Cloud Intense Ariana Grande (female) ~ 2021,0.14439,14,46,https://fimgs.net/mdimg/perfume/270x270.69296.jpg
